CUST_ID,BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS
C13839,1565.025253,3035.98,2500,13562.87926
C13840,2828.6637,3766.55,10000,3100.096212
C13841,2810.335817,0,3500,4109.608819
C13842,830.073634,0,14000,2173.470034
C13843,1784.447292,233.09,3000,6168.238025
C13844,224.97236,2084.64,8500,1658.927139
C13845,1155.123292,62.02,1200,217.775407
C13846,336.565042,875.52,4000,299.441751
C13847,639.830783,578.19,2000,2247.506595
C13848,369.384435,3303.03,6000,2353.184431
C13849,86.157142,915.64,9500,855.755398
C13850,4283.519021,8151.36,9500,6839.916671
C13851,88.327488,669.75,4300,632.122421
C13852,1253.723768,87.4,6500,303.383266
C13853,1487.509392,34.52,2000,2133.989319
C13855,0,990,1500,0
C13856,5825.470945,633.11,6700,1697.035816
C13857,2540.664814,383.28,2900,1721.123332
C13858,673.014589,638,8000,789.728968
C13859,951.415721,279.01,1200,346.833439
C13860,3315.689234,1434.88,6000,4608.192303
C13861,1383.892711,1095.13,6000,1130.55011
C13862,716.970968,378.35,1000,211.734375
C13863,542.036699,423.86,2500,770.057042
C13864,757.67311,2553.46,7000,2559.544182
C13865,5311.078831,1349.62,6000,2212.652278
C13866,734.663507,218,1500,992.813331
C13867,4762.717627,0,5000,806.236783
C13868,62.082275,791.68,4500,892.892557
C13869,3805.629844,0,4000,862.812957
C13870,92.279773,842.51,9500,655.378633
C13871,1180.686055,243.04,1200,498.424721
C13872,2953.212886,320.48,10000,8972.867229
C13873,4479.251427,0,9000,1355.483086
C13874,4380.251712,0,4500,776.241676
C13875,1110.575152,3384.68,6000,0
C13876,1278.502197,0,1800,0
C13877,7291.244386,3509.25,12000,1543.281435
C13878,7899.171076,0,13000,1646.946937
C13879,72.723403,0,200,94.494445
C13881,187.973296,116,4000,244.135461
C13882,381.627688,1266.2,1500,693.809552
C13883,5852.750868,722.8,9000,1771.136112
C13884,5131.239119,0,13000,1194.04075
C13885,290.175484,345.17,6000,376.607432
C13886,102.58313,2044.73,10000,2329.319937
C13887,224.812081,388.9,1500,671.924423
C13888,1432.350154,0,1500,525.178843
C13889,1509.177493,0,5000,449.984139
C13890,675.8726,1315.3,4000,0
C13891,683.849179,7387.83,8000,6873.576182
C13892,678.62589,59.24,1200,1669.187919
C13893,2628.010018,1918.14,7000,3129.107625
C13894,144.845309,150.88,2500,218.136811
C13895,0.000199,0.01,4000,0.056466
C13896,4199.989868,11653.14,16500,13660.2412
C13897,2288.181566,177.45,5000,712.897132
C13898,5312.289573,399.92,7500,13817.5638
C13899,1851.372165,6006.79,7600,5389.6734
C13900,692.2898,200,9950,816.23679
C13901,163.335524,460.95,1500,162.939482
C13902,182.709228,2463.21,9500,2362.519923
C13903,483.261458,3228.3,600,3304.347175
C13904,3676.225496,2743.35,6000,1859.086356
C13905,242.161751,686,1600,79.554524
C13906,19.281564,428.9,10500,418.803807
C13907,2.476557,115.7,4500,0
C13908,3515.499451,2864.32,5500,3362.139057
C13909,199.684606,287.4,4500,1110.399779
C13910,5218.923199,100.01,6000,1299.677915
C13911,1565.98205,1677.26,4500,7364.974854
C13912,2672.203163,0,7500,5983.259628
C13913,166.442301,797.58,9500,2402.676315
C13914,14100.2511,4995.8,16500,20418.33238
C13915,1819.405059,5671.86,6000,834.969649
C13916,0,178.8,1900,0
C13917,19.572514,310.25,5500,322.934105
C13918,175.635786,0,1800,324.105254
C13919,923.117542,224.4,1700,2232.42607
C13920,1885.892405,675.69,2000,657.008002
C13921,1045.458739,946.29,1500,2138.807396
C13922,2875.669063,0,3000,729.064946
C13923,28.054194,824.27,2500,673.029715
C13924,396.376998,286.74,1000,232.783063
C13925,1641.251218,0,3000,4399.723425
C13926,2421.106175,0,3000,1607.740298
C13927,890.633006,756.73,3000,1964.578805
C13928,57.408695,338.5,7000,354.35735
C13929,2013.171338,60,3500,3428.736898
C13930,4859.262329,0,8000,1126.662524
C13931,224.202679,1522.91,7500,1306.491984
C13932,26.034907,299.79,7500,308.31669
C13933,2673.770349,435,5000,1143.636383
C13934,1863.787327,0,3000,749.522371
C13935,14.836268,170.09,7000,190.956987
C13936,2012.049986,1279.21,4500,656.977251
C13937,1110.047967,0,3500,3544.922751
C13938,726.779809,5497.04,1700,4207.962368
C13939,1812.61375,0,9000,961.987007
C13940,43.200086,324,1800,350.499835
C13941,1771.43578,1176,1700,1350.02185
C13942,521.38404,0,1150,1220.262003
C13943,604.816148,764,10500,1984.660403
C13944,680.671377,8040.78,7000,6331.737868
C13945,2336.985188,190.56,3500,8319.645575
C13946,40.479403,452.61,5000,426.404957
C13947,1382.376636,77.91,2500,639.362373
C13948,8539.312935,0,11000,2459.237522
C13949,509.872908,31.89,1500,1396.027009
C13950,1008.864224,1392.83,9000,1265.870255
C13951,723.172037,2095.14,5000,1509.479538
C13952,1.025109,59.66,1700,0
C13953,126.13588,0,1200,1131.54314
C13954,975.637547,6897.56,6150,8337.882098
C13955,1129.284728,1211.42,4000,3390.831252
C13956,2306.310095,359.96,4000,1482.816136
C13957,883.835888,187.47,1000,263.631752
C13958,874.571604,385.7,2000,357.969443
C13959,444.760263,3734.7,4000,5808.857795
C13960,0,1200,2500,14229.88248
C13961,332.650256,770,5500,558.752797
C13962,101.682988,610.34,1500,324.924223
C13964,4143.074668,1074.27,6000,926.813916
C13965,42.68579,708,3000,755.300687
C13966,146.261257,3139.97,5000,2990.926573
C13967,3876.778302,0,7500,1342.57535
C13968,1593.364737,2298.49,4500,1082.087826
C13969,933.278656,182.55,2500,1755.16459
C13970,58.167348,438.87,7500,1748.469291
C13971,2514.895334,3172.38,6800,2646.255583
C13972,1513.759633,70,1700,2085.049719
C13973,80.00717,1548.37,9500,1105.365158
C13974,93.104842,160,5200,633.184791
C13975,458.958269,492.72,6000,2111.788889
C13977,1386.712561,0,1500,848.630874
C13978,4564.860642,1701.13,12000,1205.113895
C13979,1709.346088,339,2000,612.684346
C13980,94.83691,1027.84,18000,1041.284778
C13981,6204.264926,0,7500,1381.411511
C13982,64.677565,363.71,6000,343.104512
C13983,24.297113,230.47,4000,0
C13984,2271.7875,0,8000,327.593428
C13985,5000.825577,3310.39,7500,2633.433636
C13986,3723.723928,0,4500,930.285952
C13987,348.066767,695,4000,470.847821
C13988,846.380946,8397.44,10000,8067.500812
C13989,39.557369,45.65,3000,831.294005
C13990,3492.064185,0,12500,1349.873959
C13991,719.427666,734.4,1000,285.477654
C13992,1184.924492,306,3000,500.833154
C13993,4285.123888,4235.03,10000,1660.32858
C13994,989.448428,429.97,1500,195.369397
C13995,3126.109251,3357.24,7000,1149.614601
C13996,3912.344717,2080.66,6000,1017.896487
C13997,469.380653,5117.56,4300,5270.796852
C13998,3543.905366,1362.92,7500,1026.706561
C13999,1218.208868,0,2500,3341.009938
C14000,680.079404,636.41,12000,309.998666
C14001,1431.445361,0,1500,235.637068
C14002,131.760301,789.43,5000,2023.907685
C14003,35.988695,294,1200,502.277937
C14004,128.507898,0,1200,199.424458
C14005,3985.637748,20,6000,1203.180838
C14006,1726.125465,223.95,5000,1734.836967
C14007,948.944615,678.94,2000,1750.388539
C14008,71.983739,1000,1200,93.4312
C14009,32.903658,391.5,6500,405.250915
C14010,3822.559709,1000,5000,1160.567938
C14011,580.175457,759.5,4000,1194.432152
C14012,9.444869,127.14,4000,0
C14013,1509.525178,0,3500,513.387513
C14014,1288.895823,0,3500,4919.065431
C14015,4825.450839,5855.46,7000,3866.077948
C14016,5797.6687,0,6000,1936.745052
C14017,10.248544,0,1200,0
C14018,6928.721377,18.35,18000,22281.70046
C14019,1725.887609,0,1700,1169.756885
C14020,475.675998,5421.73,10500,5510.903074
C14021,961.369596,0,1200,275.73187
C14022,1364.256013,0,1500,513.013589
C14023,113.629276,798,5000,4372.014696
C14024,9.906062,202.3,1500,195.62615
C14026,26.506901,400.91,2500,465.179466
C14027,157.66813,1263.51,10000,1458.713508
C14028,2336.363625,924.19,2500,874.589045
C14029,316.095114,89.96,4700,301.153658
C14030,453.856643,238.75,1500,94.007773
C14031,1914.092562,538.85,2000,1022.911305
C14032,9061.317491,0,10000,2524.110566
C14033,3239.138704,3018.68,5500,3369.399283
C14034,2450.104201,0,3000,692.953519
C14035,342.358505,633.66,4500,1625.059543
C14036,8983.120358,0,12500,1943.319108
C14037,2275.53087,1343.65,3000,718.5624
C14038,54.327257,346.02,4500,237.839366
C14039,984.135371,599.58,3000,782.954766
C14040,2732.551701,1043.03,3000,1691.352849
C14041,5795.166009,0,12500,7570.031897
C14042,2944.156996,12.22,3000,628.31462
C14043,1693.841127,2439.98,5500,1474.677315
C14044,189.98582,369,2500,292.582747
C14045,1690.352634,0,3500,373.741157
C14046,3048.011738,1271.34,3200,1216.277275
C14047,419.486983,450,9500,4275.760118
C14048,2997.977825,35131.16,12000,28896.66522
C14049,44.635372,640,6000,596.47654
C14050,5643.992345,6141.58,13000,11514.83756
C14051,2713.749041,0,3000,664.635735
C14052,95.597121,101.97,3000,306.960201
C14053,1679.429188,0,1800,243.503331
C14054,14.442528,163.9,1500,138.776431
C14055,8260.825897,3709.71,8500,6847.476495
C14056,4899.638221,0,5000,880.262447
C14057,138.596394,1333.9,7500,1000.797013
C14058,4.160112,70.56,6000,54.598522
C14059,592.416944,6228.01,4500,6052.32316
C14060,1211.895212,0,1200,413.575315
C14061,8.585976,512.59,2500,908.190297
C14062,32.612016,545.88,2000,1100.892272
C14063,174.214883,0,1200,238.06524
C14064,147.765977,1328.94,4000,4606.168653
C14065,349.855056,3200.5,7000,3119.528249
C14066,816.765152,7967.04,10000,8455.311569
C14067,3177.232656,5877.73,6000,6686.89278
C14068,14.234636,259.83,7000,357.269364
C14069,117.018324,625.94,11000,627.763481
C14070,330.236089,0,6500,2048.983642
C14071,1087.567113,564.54,1400,443.196272
C14072,409.592245,190,11500,299.91595
C14073,3.141961,16,5500,656.045331
C14074,1957.712033,276.76,3000,566.106669
C14075,75.936035,856.44,2300,426.894188
C14076,1459.518449,393.82,1500,438.601342
C14077,1033.498736,21.75,3000,255.779858
C14078,2255.056361,122.99,9000,3737.838893
C14079,1798.042812,0,6300,1192.610471
C14080,179.209557,1526.42,13500,1482.286465
C14081,1119.464381,266.68,1400,1041.406725
C14082,2046.402647,3976.4,7000,3413.229693
C14083,472.529777,358.2,2500,485.184548
C14084,1894.990608,0,5500,767.315938
C14085,1066.884128,0,1200,222.800881
C14086,4896.223044,0,5000,1288.704377
C14087,57.94319,440,6500,462.523442
C14088,501.453416,1199.46,6500,495.243088
C14089,1422.85376,159.46,1600,468.122486
C14090,423.972293,0,1500,316.450771
C14091,3894.241117,1201.7,4000,1734.235295
C14092,19.726196,220.9,2500,275.401717
C14094,0.001146,0,1500,1359.022794
C14095,1126.942655,0,1200,353.897911
C14096,8121.778586,231.14,12000,2143.672319
C14097,54.096839,185.99,4000,367.310313
C14098,58.312121,0,1200,2616.215575
C14099,2552.597938,550.62,3000,478.632499
C14100,437.397682,1936.22,4000,2449.272289
C14101,5523.175617,0,6500,4355.053996
C14102,2088.285449,0,6000,476.667426
C14103,162.850565,1326.72,6000,967.490298
C14104,263.467374,0,1700,279.745591
C14105,1030.503395,25.26,3000,1135.363289
C14106,1420.113689,393.63,1500,473.832445
C14107,6.109243,73.64,4000,71.926635
C14108,1968.876429,0,10500,596.425723
C14109,488.340514,4908.93,7500,4589.621491
C14111,944.851251,449.49,1000,642.845065
C14112,5561.390014,0,6000,2193.97427
C14113,4705.036885,887.87,6000,1091.779354
C14114,4802.507595,0,5000,986.609534
C14115,1724.945864,2075.18,8500,3792.747568
C14116,3421.570645,0,8500,1387.841466
C14117,99.029726,1496.87,5000,1760.086698
C14119,4353.46553,0,4650,984.37305
C14120,4506.159773,1948.25,11500,2398.862474
C14121,231.089583,1547.92,9000,1230.772375
C14122,5199.213536,271.4,10000,1328.030861
C14123,460.644885,805.42,7000,708.479385
C14124,421.796337,2748.74,4500,2684.86037
C14125,137.864267,237.24,1200,1232.901419
C14126,5376.338384,5899.35,6000,2816.619335
C14127,2557.241228,2131.06,5000,0
C14128,3971.701463,721.51,13500,1169.633242
C14129,2454.552939,461.32,8000,1010.442597
C14130,8695.084351,0,17500,2353.936879
C14131,2682.407264,315.5,6000,1617.804094
C14132,3358.724054,328,5000,6698.912435
C14133,196.967268,1915.07,7500,1776.394323
C14134,817.953789,0,1500,1213.585489
C14135,0,0,2500,1140.957855
C14136,3702.768802,0,6000,2617.067343
C14137,73.876478,600,3000,574.321262
C14138,241.032979,0,1500,915.454305
C14139,187.204739,2816.01,6000,2078.813618
C14140,379.542951,0,1500,2651.530544
C14141,647.166042,369.49,12500,738.346676
C14142,78.114579,0,15000,11241.39128
C14143,136.839366,1133.54,16500,4802.004681
C14144,4858.92532,9282.12,9000,16822.58645
C14145,952.419564,283.8,1000,611.487872
C14146,70.392491,1008.56,6000,1321.09625
C14147,4252.504676,2172.77,11000,1425.671686
C14148,1282.087245,0,1500,246.329361
C14149,26.547229,224.56,3000,264.390903
C14150,285.645503,1265.24,7000,1791.285108
C14151,2033.538173,929.25,3500,1291.31841
C14152,2525.425787,0,3000,683.769908
C14153,18.354425,256.5,2000,306.969886
C14154,2571.311375,0,3000,4513.686142
C14155,3252.763399,230,4500,567.149683
C14156,817.439653,1091,2600,766.573245
C14157,426.442669,0,9000,6270.973592
C14158,212.282538,1698.9,3000,2865.759368
C14159,3298.236901,385,7100,911.237387
C14161,2759.801583,0,3000,665.168762
C14162,44.192011,356,16500,836.690499
C14163,405.234722,916.04,500,628.237735
C14164,4663.032241,1325.31,4500,2064.110786
C14165,209.490297,1956.6,4000,1800.384664
C14166,70.963378,759.73,7800,691.394748
C14167,1024.990375,0,1200,291.517362
C14168,134.581135,2300.42,6000,3251.065775
C14169,16.179446,80,5000,140.010501
C14170,2791.930619,231.52,3000,1828.411354
C14171,293.614532,839.61,3000,2585.110269
C14172,1.470582,0,9000,81.65922
C14173,1.816814,21.05,2900,243.137299
C14174,1674.490411,421.71,1700,790.338065
C14175,1539.375352,100,3000,420.283303
C14177,1676.218891,0,1800,477.308046
C14178,6981.281961,0,18000,6002.538777
C14179,2255.261218,0,2500,582.88501
C14180,1325.445684,0,4500,187.108587
C14181,2361.237383,0,3000,3284.30732
C14182,1049.603233,0,1500,221.394099
C14183,313.360445,1031.91,3000,2534.336507
C14184,382.159579,287.68,2500,1879.689693
C14185,7347.355967,0,11500,2367.28451
C14186,58.281306,0,1000,150.567116
C14187,882.423211,288.75,1000,450.107573
C14188,788.618659,2053.78,2500,1875.180759
C14189,21.849058,256.11,2500,282.902137
C14190,6978.185657,1051.43,7500,3756.694846
C14191,1204.187686,674.85,7500,741.851507
C14192,1711.589245,1659.26,6500,774.909705
C14193,869.947607,0,3000,284.200413
C14194,1409.206763,143.5,3000,432.361276
C14195,1034.243518,0,1500,1716.353133
C14196,603.62806,60,1200,1543.263552
C14197,438.429112,5044.36,5500,4591.418823
C14198,0.859447,23,3000,0
C14199,1163.614769,0,1200,282.300835
C14200,2683.935652,0,4500,424.014365
C14201,552.464447,1866.81,3000,3158.4173
C14202,6832.111113,6508.08,6000,8210.115891
C14203,1155.692527,981.2,1200,1279.911936
C14204,375.583779,1567.4,2500,2695.75854
C14205,13968.47957,281.71,18500,3464.441992
C14206,1847.255047,186.33,2000,494.841702
C14207,6629.045062,0,8000,10117.7115
C14208,1495.080484,2323.5,8500,2326.318039
C14209,2255.408224,0,3000,504.262605
C14210,1539.42247,0,3500,369.04434
C14211,3035.951276,0,6000,710.84163
C14212,105.069311,1344.87,1700,1461.200691
C14213,2446.709596,0,5000,5695.396335
C14214,295.374207,0,1200,2781.869782
C14215,822.755885,531.14,3000,267.707871
C14216,4433.582508,0,5500,6801.553821
C14217,2785.584338,0,3000,446.776969
C14218,10116.70899,10166.69,14000,2190.466875
C14219,9440.796576,0,13000,2031.387858
C14220,1435.975897,418.56,2150,950.209773
C14221,1160.514847,3726.79,3000,3312.651656
C14222,634.759973,19.91,6000,610.491342
C14223,45.785125,12,1200,39.556692
C14224,968.504914,257.71,1000,623.314494
C14225,200.806352,1957.45,6000,1934.825977
C14226,1634.559235,1062.94,1800,584.660133
C14227,1839.926709,487.75,3500,791.115227
C14228,6743.313868,5591.26,9500,2314.208069
C14229,1267.054186,0,1500,209.297618
C14230,2778.737121,1973,6500,630.766685
C14231,1138.592025,327.99,1200,559.386373
C14232,195.361788,0,8500,153.610279
C14233,8.576818,80,7500,76.188977
C14234,117.439961,0,750,657.048813
C14235,3803.111606,2025.96,5600,1354.420552
C14236,841.744925,2481.55,5000,524.564867
C14237,153.602336,0,1800,19.342419
C14238,382.449723,4162.66,5000,4103.998759
C14239,4375.13933,32.1,6000,2303.317555
C14240,194.818874,1902.47,7000,1896.961677
C14241,2605.6002,0,12000,2077.205644
C14242,346.013906,3561.31,5500,3156.901501
C14243,404.582074,555.84,1500,229.068913
C14244,0.933462,0,6000,109.244925
C14245,358.674215,411.3,2500,6981.148039
C14246,36.005918,463.36,7500,1070.3377
C14247,2197.935434,0,5000,5233.68971
C14248,2525.493672,490,6000,1130.147035
C14249,3039.972975,5988.29,7000,2458.531724
C14250,22.151355,134.87,3000,41.580849
C14251,1077.459774,4342.68,6900,4105.36943
C14252,58.647973,528.65,2000,539.9677
C14253,1718.034412,422.68,3500,3752.094461
C14254,3907.641073,2001.35,4000,2111.180988
C14255,1189.030969,1122.3,4000,3231.526204
C14256,18495.55855,5288.28,22000,4246.168346
C14257,494.045664,583.2,2000,370.803775
C14258,520.441499,2170.6,1500,1943.742193
C14259,4592.041153,0,5000,1009.612835
C14260,2955.777008,0,11000,4398.578094
C14261,2666.903576,0,3000,661.437579
C14262,2015.554911,1446.48,13000,4537.716739
C14263,8.447806,85.12,7000,100.258283
C14264,3447.674222,205,10500,665.239171
C14265,655.712971,264.35,1500,180.129661
C14266,3063.422164,1646.48,4500,6543.279871
C14267,478.787453,780.38,1500,1842.23355
C14268,697.141393,1027.28,2000,1822.954828
C14269,48.933642,632.84,1500,626.111312
C14270,53.994628,257,6500,423.058905
C14271,3494.152843,2217.87,6500,2125.932737
C14272,180.32895,810.6,2500,700.22051
C14273,63.930277,626.98,3000,450.633632
C14274,1089.696979,349.04,1500,231.019657
C14275,123.396703,0,7000,2591.841437
C14276,71.345309,1166.76,3000,1137.865785
C14277,1044.704008,1142.6,5000,1881.871223
C14278,809.572784,691.66,1500,1395.925667
C14279,2165.436389,0,2500,435.64194
C14280,123.632161,506,6000,662.272892
C14281,546.398561,0,3000,339.612072
C14282,1032.031399,0,1200,239.189487
C14283,316.812739,2393.89,10000,4439.641308
C14284,715.64147,0,1500,1967.176481
C14285,24.976709,720.6,9000,664.033022
C14286,826.018339,191.67,1200,443.248137
C14287,134.613205,0,2500,414.896217
C14288,3749.634778,0,8000,1377.52604
C14289,16.657046,186.32,600,28.317708
C14290,69.945524,41.4,1200,147.786034
C14291,2224.065672,81.84,2500,487.001643
C14292,563.587232,1232.59,4000,857.740923
C14293,27.742435,303.24,3000,775.085467
C14294,1018.880453,0,13000,1703.232165
C14295,1221.439496,1045.76,2500,269.325785
C14297,56.541208,325.8,3200,1300.942779
C14298,1604.476717,2619.7,6000,2045.152399
C14299,39.086623,374.63,1600,767.182519
C14300,378.001129,1884.04,5000,2249.919761
C14301,3290.750214,974.72,10000,1064.701886
C14302,66.723482,550.95,4000,521.433223
C14303,1987.232432,544.76,2000,1124.28278
C14304,869.702973,370.74,1000,540.848608
C14305,53.989299,469.14,1500,446.737399
C14306,151.787402,1234.32,10000,2837.676536
C14307,5.856011,827.4,6600,755.916603
C14308,5.1807,0,3000,1282.18451
C14309,190.324034,322.33,6500,524.430161
C14310,1645.780139,150,1800,550.522713
C14311,8043.733112,99.5,12500,1865.566177
C14312,2155.276706,66,5000,5100.05147
C14313,5619.654569,2457.53,8000,1140.70277
C14314,429.157725,170,6500,694.899932
C14315,1135.70375,92.07,1200,355.798199
C14316,484.70724,960,2000,199.836894
C14317,96.799285,537.36,1500,1133.874141
C14318,18.558992,86.4,2000,265.768812
C14319,75.792862,1117.35,5000,1060.951647
C14320,1354.161432,0,1500,313.83656
C14322,1276.549447,3355.73,4000,1254.550076
C14323,1119.157048,133.9,1200,427.35515
C14324,889.090252,9751.9,4500,8418.403666
C14325,22.695131,201.18,3000,189.904819
C14326,55.321121,805.25,4000,797.688136
C14327,432.860083,128.32,4750,239.784988
C14328,3626.196814,475.36,8500,1927.992694
C14329,534.728906,976.98,7000,742.950103
C14330,3645.191927,2311.83,4500,1778.093952
C14331,12.423203,2292.41,7500,2411.035394
C14332,391.508345,80.99,1500,3855.328673
C14333,5601.953934,0,6000,1307.896832
C14334,240.110414,3510.42,6500,3868.013636
C14335,1500.034488,274.45,3000,500.083333
C14336,1089.219786,639.15,3000,1095.752072
C14337,952.26088,0,1200,218.402942
C14338,1268.809031,17945,18000,50721.48336
C14339,935.167278,1757.91,1800,2279.094703
C14340,5.196923,68.02,4000,125.516216
C14341,5543.972323,0,6000,1265.31093
C14342,77.684147,431.28,1000,342.768161
C14343,226.78538,210.64,3500,295.155445
C14344,41.643083,212,1200,596.834019
C14345,291.663664,129,5500,284.596786
C14346,1437.977941,229.94,1800,783.528158
C14347,213.205306,2536.27,6000,2298.104409
C14348,2063.855487,220.4,2500,468.683047
C14349,13.649888,129.16,15000,375.36099
C14350,8477.970766,4837.88,15500,3695.744108
C14351,1117.00354,240,1200,366.532467
C14352,198.815177,247.5,4000,283.50846
C14353,472.61828,4626.36,3800,4549.881872
C14354,1534.16579,0,1800,681.29005
C14355,2092.971853,0,2500,275.676251
C14356,1116.944017,182.64,1500,304.822958
C14357,2006.680789,121.93,4000,375.493789
C14358,251.715214,2722.34,1200,2165.330989
C14359,3334.683766,0,6000,682.561453
C14360,1868.523786,27.89,2000,440.707307
C14361,1000.235038,79.41,6500,868.377193
C14362,1046.952264,504,1000,759.461397
C14363,1832.539694,1311.8,2500,384.218293
C14364,59.35799,608.8,6000,1531.142227
C14365,48.068313,788.08,13000,689.403349
C14366,570.657071,950.39,4000,549.682725
C14367,8040.732429,0,12000,2709.478892
C14368,1121.44991,219.4,1200,591.736846
C14369,1168.844004,1310.31,3500,272.821647
C14370,12596.42194,0,14000,3031.587665
C14371,1000.931473,0,1200,304.037261
C14372,10.564262,240.25,2700,469.841016
C14373,13.07784,69.5,400,98.275388
C14374,2891.926512,561.25,7700,597.664886
C14375,1832.940008,1839.69,5000,477.773934
C14376,13.713339,504.08,4500,448.622511
C14377,128.25396,1105,2500,1224.344711
C14378,589.682566,6398.73,10500,7443.80581
C14379,16.379412,178.15,5000,229.376368
C14380,492.265287,424.5,4000,142.123847
C14381,3458.708146,0,6000,6285.292115
C14382,3285.196786,2830.48,8500,7224.787261
C14383,1733.972492,147.96,1900,525.331558
C14384,577.30163,3702.79,5000,4168.726662
C14385,19.548437,266.56,4500,395.242487
C14386,75.11232,0,7000,375.642608
C14387,420.215198,1681.1,2400,758.24314
C14388,1396.800164,210.62,1500,703.616107
C14389,31.944612,408.01,7500,1027.411988
C14390,5693.979714,1338.72,9500,1753.988494
C14391,1983.111978,1119.56,7000,6892.546158
C14392,490.157047,0,1200,342.973205
C14393,306.115129,0,1200,2653.659381
C14394,2001.407378,4793.35,2700,647.406275
C14395,10.386311,171.6,4000,168.370514
C14396,434.02839,0,1800,159.573297
C14397,1084.218952,0,2000,2193.419369
C14398,79.345909,906.5,6000,922.33766
C14399,2.872146,37,3000,213.066673
C14400,2004.816462,20747.34,10000,17005.40969
C14401,2339.037958,1823.56,1800,890.623152
C14402,4709.342642,1614.27,7500,1276.0373
C14403,531.615661,3196.22,4000,3556.432004
C14404,1017.086549,0,3500,2937.01018
C14405,2436.843864,2647.9,9000,7657.885804
C14406,1430.209699,1123.59,5000,561.72022
C14407,237.393795,1294.97,2500,1098.051237
C14408,639.73038,951.05,2600,693.302893
C14409,674.119098,3146.25,4000,2602.065596
C14410,1049.768556,171.65,1200,256.698968
C14411,876.839962,147.82,1000,337.812755
C14412,31.870629,192.92,5500,834.627595
C14413,4931.203112,0,6500,1018.476355
C14414,5740.590335,8218.32,12000,3318.260207
C14415,258.223705,2391.44,5000,2536.830662
C14416,5686.466725,177.35,8000,1775.784106
C14417,4988.093733,8581.29,10500,1571.883
C14418,84.377933,270,1200,308.698498
C14419,1234.235139,594.95,5000,9630.24637
C14421,931.866057,0,3700,250.72198
C14422,1281.936062,43,1500,298.266234
C14423,1032.812458,995.07,1400,363.992366
C14424,529.415371,0,1500,1417.666972
C14425,132.73446,2190,2500,2.389583
C14426,5850.1729,393.87,6000,1536.774213
C14427,5.761614,75,3400,289.742219
C14428,34.017341,494.6,4000,456.293143
C14429,81.311082,851.38,8500,964.675607
C14430,152.758442,276,1200,1316.604491
C14431,7659.19151,0,8000,1897.854153
C14432,2947.426082,2257.28,8500,3612.992662
C14433,1371.488874,0,3500,338.654717
C14434,57.937789,450,4000,395.680968
C14435,3376.946886,0,9500,2194.131117
C14436,5824.000984,1501.08,8500,1647.245926
C14437,2286.673155,0,3000,602.563865
C14439,2608.512452,64.2,3000,647.437157
C14440,355.323994,284.11,1500,1765.584677
C14441,907.680311,0,1200,1368.734996
C14442,2493.134397,253,2900,445.652564
C14443,231.90824,711.8,8500,2007.282363
C14444,88.13353,1400,7500,1307.099065
C14445,1068.985549,0,1200,359.180202
C14447,722.689568,6493.25,3200,5777.820302
C14448,62.759232,311.55,1200,525.904979
C14449,852.001697,372.36,4000,347.937039
C14450,473.599403,524.7,1200,1772.643444
C14451,567.055953,0,6000,4103.204766
C14452,597.416499,175.4,1200,2524.423875
C14453,3.005343,0,1200,1233.178997
C14455,2224.000236,2276.41,4500,3755.786767
C14456,83.564804,616,1000,526.820014
C14457,19.589561,299.84,3000,577.023407
C14458,1193.682005,445.18,1200,673.563611
C14459,2701.880978,0,10000,654.1843
C14460,8.820992,91.46,1500,77.334707
C14461,566.383268,1454.16,3000,1828.965302
C14462,7369.794134,411.2,8000,1753.647095
C14463,31.856254,241,1200,401.109047
C14464,63.615822,970.57,7200,1113.617785
C14465,1172.183909,1700,8000,1271.291305
C14466,374.405467,1034.4,1200,1905.378315
C14467,4.054657,264.02,7000,274.692435
C14468,1739.13388,191.98,2000,978.453301
C14469,229.667169,0,3000,1120.65839
C14470,5259.14039,2659.35,6000,2249.612405
C14471,1975.349966,1749.72,6000,6481.117394
C14472,4265.241202,1499.12,4500,1844.394398
C14473,1488.113177,0,2500,2952.279108
C14474,136.323936,289.9,9500,714.619326
C14475,69.795639,1293.04,7500,891.734089
C14476,28.59068,367.44,5700,360.925707
C14477,331.503219,332.74,2500,399.729843
C14478,4282.043906,1974.04,7000,1920.094402
C14479,2083.900081,0,5500,465.698012
C14480,0,232.2,1500,415.603589
C14481,1052.799075,0,1500,1696.073522
C14482,2871.611936,2216.6,3500,2268.296871
C14483,1096.994956,0,2500,160.482027
C14484,1087.574994,0,1200,317.447893
C14485,3541.769505,0,15500,899.712442
C14486,339.566873,2956.2,5500,2845.336693
C14487,1992.650296,20,7500,2069.263442
C14488,1451.584485,1216.58,4000,603.722261
C14489,1107.099917,473.64,1200,501.511019
C14490,9061.787692,0,14500,13893.86739
C14492,54.738397,1326.75,1500,1132.512843
C14493,986.457953,1073.5,4000,1009.068974
C14494,3277.092999,3936.51,10000,2183.769759
C14495,1496.580949,0,1600,502.200633
C14496,30.350623,341.48,4000,381.231169
C14497,208.707195,2351.58,4500,3711.189548
C14498,1639.513143,1225,1900,1467.532097
C14499,10571.41107,7739.48,8000,2688.447014
C14500,1236.018537,0,3000,540.703321
C14501,640.394092,2476.9,7000,2190.775297
C14502,339.956112,2199.65,6000,2577.703016
C14503,506.470396,0,8500,7313.426958
C14504,42.075054,421.2,2000,410.786446
